ax,ay,az,rx,ry,rz,label

-0.100830,0.467896,0.818115,-79.264526,-13.425903,28.146362,0

-0.368042,0.575562,0.961304,-67.850952,-13.181763,-14.761353,0

-0.091553,0.435425,0.897339,-5.167847,21.119995,23.080444,0

-0.132202,0.535278,0.806885,-25.736694,26.185913,-5.911255,0

-0.171387,0.292480,0.817139,11.616821,-8.604126,-15.737915,0

-0.196167,0.291626,0.844360,-37.882690,3.602905,-3.958130,0

-0.024170,0.577759,0.916504,8.748169,-17.576294,-8.230591,0

0.000122,0.265625,0.775391,-22.318726,8.180542,2.450562,0

0.120239,0.457886,0.782471,25.776978,-7.200317,2.450562,0

0.153076,0.372925,0.815186,31.941528,-36.802368,10.324097,0

0.221558,0.367432,0.900879,16.255493,-44.187622,23.568726,0

0.294556,0.391357,0.886963,15.584106,-51.817017,19.479370,0

0.220703,0.401733,0.887451,3.743286,-47.422485,34.371948,0

0.284668,0.329834,0.903198,-5.839233,-58.347778,3.549194,0

0.391724,0.351318,0.757324,-39.225464,-50.474243,32.662964,0

0.354736,0.464111,0.758667,-4.679565,-72.019653,23.690796,0

0.483521,0.425293,0.861572,34.505005,-37.229614,-16.897583,0

0.498535,0.562378,0.983154,10.151978,-56.211548,-1.028442,0

0.499390,0.475342,0.987183,31.697388,-13.731079,-0.723267,0

0.382202,0.634399,0.865479,-16.215210,-14.524536,11.605835,0

0.493530,0.427979,0.944092,-2.543335,0.490112,6.051636,0

0.389404,0.500000,0.731323,-50.333862,30.092163,6.173706,0

0.563110,0.451904,0.869141,-27.750854,18.678589,5.990601,0

0.377808,0.412231,0.575439,-4.069214,25.331421,10.446167,0

0.394775,0.372314,0.942871,38.228149,23.622437,-3.591919,0

0.258057,0.416504,0.859619,-10.233765,22.035522,-2.188110,0

0.333984,0.381348,0.842163,0.630493,6.654663,-15.798950,0

0.452759,0.339844,0.885742,-11.698608,18.983765,-4.568481,0

0.333862,0.440674,0.779053,-13.163452,35.341187,-37.954712,0

0.187744,0.521851,0.978516,-6.754761,6.227417,-11.099243,0

0.281006,0.392944,0.804932,-13.041382,0.001831,14.657593,0

0.292725,0.445557,0.845947,6.672974,-22.825317,-11.099243,0

0.334473,0.458374,0.843506,-19.633179,-45.225220,-22.940063,0

0.361450,0.328125,0.817017,-29.581909,-21.238403,-16.043091,0

0.331543,0.442017,0.933350,31.697388,-33.994751,-29.959106,0

0.449463,0.176392,1.024780,20.405884,-30.454712,-13.479614,0

0.490967,0.140503,1.100220,37.861938,18.556519,32.479858,0

0.580933,0.100952,1.067505,95.479126,115.358276,142.587280,0

0.378052,0.285522,1.144165,86.567993,140.443726,157.907104,0

0.443726,0.337524,0.896484,105.671997,209.840698,185.617065,0

0.330811,0.544067,0.854248,140.950317,261.781616,189.950562,0

0.343750,0.583862,0.724243,120.259399,249.086304,150.888062,0

0.230591,0.643677,0.565430,118.062134,246.583862,136.727905,0

0.217041,0.652344,0.468506,80.769653,176.515503,94.735718,0

0.224365,0.652222,0.413696,87.788696,153.688354,102.609253,0

0.326660,0.723877,0.359009,55.562134,124.757690,100.900269,0

0.260864,0.883301,0.267578,44.209595,100.831909,90.585327,0

0.398315,0.896606,0.255493,53.670044,81.117554,94.918823,0

0.372925,1.025269,0.103271,55.317993,71.168823,116.952515,0

0.606201,1.057495,0.200684,84.065552,70.375366,136.483765,0

0.550293,1.099121,-0.198486,15.828247,33.815308,96.871948,0

0.858154,0.954468,0.068604,4.963989,-45.286255,47.677612,0

0.761597,0.942871,0.073853,-61.930542,-103.513794,-22.634888,0

0.800659,0.728394,0.161499,-69.498901,-143.247681,-46.377563,0

0.724731,0.682251,0.064209,-110.575562,-212.339478,-108.389282,0

0.758301,0.627075,0.003418,-34.281616,-199.216919,-85.317993,0

0.627686,0.737061,0.171387,-78.776245,-254.453735,-92.276001,0

0.467896,0.745605,0.217773,-122.416382,-251.035767,-73.904419,0

0.368042,0.900024,0.404419,-44.108276,-176.633911,-38.565063,0

0.219482,0.904907,0.426147,-63.700562,-176.817017,-51.138306,0

0.319824,0.717651,0.537109,-140.971069,-192.808228,-122.122192,0

0.108643,0.768921,0.732544,-181.681519,-174.070435,-98.684692,0

0.149048,0.449829,0.802979,-179.911499,-138.120728,-95.693970,0

0.173096,0.354248,0.803711,-148.234253,-84.287720,-59.194946,0

0.151489,0.279541,0.754761,-87.870483,-40.891724,-14.883423,0

0.089233,0.546021,0.816650,-48.136597,-40.220337,10.324097,0

0.241577,0.365845,0.788818,-43.986206,-25.510864,-3.225708,0

0.237549,0.543213,0.769653,-24.638062,-28.013306,27.108765,0

0.240845,0.681274,0.854370,-5.839233,-30.454712,27.597046,0

0.241333,0.690308,0.863281,-27.628784,-33.872681,2.145386,0

0.338989,0.567993,0.866821,-15.116577,-41.196899,12.704468,0

0.380127,0.372803,0.764893,-30.375366,-45.591431,8.309937,0

0.587646,0.202393,0.957642,38.899536,-23.496704,32.296753,0

0.438965,0.269531,1.048218,3.255005,-6.223755,56.100464,0

0.511597,0.278809,0.852173,-27.994995,-13.303833,23.507690,0

0.393066,0.393311,0.785767,-14.262085,-2.134399,29.916382,0

0.195679,0.570435,0.586060,-46.549683,-19.956665,-46.804810,0

-0.158569,0.764526,0.680298,-66.752319,-41.868286,-88.125610,1

-0.306641,0.973389,0.848999,-94.950562,-50.962524,-203.970337,1

-0.372437,1.147949,1.681030,-87.138062,1.100464,-224.050903,1

-0.033081,1.587036,2.739258,-82.987671,21.730347,-231.130981,1

0.876831,1.474243,3.515015,-153.849487,135.866089,-185.781860,1

1.041260,0.782104,2.910645,-87.260132,158.265991,-131.765747,1

0.853760,-0.072144,2.144287,-112.833862,123.598022,-77.871704,1

0.778687,-0.287964,1.416016,-47.282104,208.070679,80.148315,1

1.282715,-0.246704,1.064697,-61.503296,224.550171,51.522827,1

1.262573,0.201172,1.886230,-7.426147,293.764038,42.123413,1

1.594482,0.234985,0.981934,-37.150269,327.028198,36.080933,1

1.302979,0.388306,0.506714,87.605591,392.274780,-10.977173,1

1.108154,0.530762,0.708252,50.130005,292.421265,-47.964478,1

0.948730,0.743896,-0.367188,31.148071,254.518433,-115.713501,1

1.308716,-0.757812,-3.664917,-58.573608,76.784058,-237.722778,1

1.401855,-1.916138,-3.997559,-17.191772,-60.667114,-64.932251,1

0.974121,0.197876,-3.980469,-90.922241,-313.901978,106.820679,1

1.867920,1.263550,-0.741211,68.623657,-361.082153,79.232788,1

2.396729,1.102905,1.382202,104.268188,-380.796509,66.171265,1

2.251953,0.609619,1.462646,107.075806,-327.329712,41.146851,1

2.354004,0.155884,1.840820,94.258423,-334.409790,1.779175,1

1.953613,-0.110596,1.497559,114.827271,-264.219360,24.362183,1

1.510010,-0.122681,1.920166,9.663696,-333.005981,25.827026,1

0.424683,-0.416382,2.011353,76.680298,-156.919556,107.675171,1

0.898804,-0.101318,1.633423,42.622681,-125.425415,106.576538,1

1.572632,1.958984,1.644775,78.511353,-173.276978,169.808960,1

1.192505,1.427002,2.086304,139.180298,-12.632446,154.306030,0

1.213013,2.658081,2.391235,66.975708,-60.728149,52.682495,0

0.171875,1.503052,2.714966,225.422974,39.186401,65.682983,0

0.220093,0.483154,1.100708,14.729614,81.544800,-30.142212,0

0.328857,0.117065,0.302002,-20.487671,122.926636,-6.460571,0

0.422607,0.144531,0.103516,-48.563843,63.295288,-5.300903,0

0.522949,0.146118,0.328003,-80.057983,56.337280,-15.188599,0

0.746704,0.342041,0.164062,-33.244019,40.040894,9.469604,0

0.926636,0.233887,0.289062,-29.642944,-10.984497,-4.141235,0

0.761475,0.454102,0.447998,47.078247,-57.554321,10.079956,0

0.534424,0.194824,0.571777,49.580688,-42.783813,-6.460571,0

-0.057739,0.468872,0.666260,23.457642,-42.844849,23.690796,0

-0.604248,0.912476,0.976440,-72.977905,-31.431274,-89.834595,0

-0.532227,1.129639,1.545166,-101.725464,-56.760864,-136.038208,0

0.011230,1.947266,3.458984,-69.437866,-37.290649,-167.166138,0

1.657593,2.022705,3.968262,-104.349976,123.536987,-207.388306,1

1.922607,1.006592,2.726685,-186.808472,145.448608,-94.900513,1

1.007935,0.073364,1.281250,-145.548706,199.159546,-29.653931,1

1.307129,0.086914,1.144043,-121.073608,228.700562,16.915894,1

1.521851,0.260376,1.113037,-103.312378,285.280151,27.169800,1

1.721558,0.052734,0.936890,-105.875854,309.328003,80.453491,1

1.505615,0.291992,1.293579,-79.935913,312.318726,33.334351,1

1.586670,0.329712,1.005249,-67.362671,336.061401,12.460327,1

1.015991,0.513550,0.016602,-79.264526,274.598999,-12.869263,1

0.518921,1.431396,-2.003418,-69.071655,232.789917,-67.434692,1

0.230957,0.412109,-3.997559,-62.662964,30.763550,-71.524048,1

0.277710,0.550171,-3.987549,51.838989,-155.759888,31.930542,1

0.907959,0.838135,-1.161133,79.671021,-247.129517,70.016479,1

1.668457,0.678711,1.097900,98.897095,-310.728149,11.422729,1

1.486084,0.239136,1.498901,112.813110,-263.059692,41.390991,1

1.418579,0.146851,1.232422,79.243774,-307.432251,-13.235474,1

1.585327,0.004639,1.216064,60.383911,-338.377075,-37.100220,1

1.470093,0.053467,0.918091,88.582153,-312.681274,-48.452759,1

1.340576,-0.222290,1.791260,71.492310,-286.069946,-25.625610,1

1.048950,-0.288574,1.934204,92.244263,-249.265747,18.930054,1

1.965576,0.857300,2.994629,166.279907,-213.743286,112.069702,1

1.214478,1.950317,3.445190,140.401001,-38.389282,155.160522,1

0.675415,1.589233,2.951660,165.364380,-16.294556,28.512573,0

0.466431,1.040039,0.989624,28.401489,74.525757,36.019897,0

0.302612,0.112671,0.319458,62.031860,90.944214,29.367065,0

0.314941,0.221802,-0.000366,-47.831421,40.407104,-13.052368,0

0.638306,0.078491,0.139893,-3.886108,38.820190,-13.235474,0

0.720459,0.611450,0.416626,-26.224976,0.978394,4.525757,0

1.176025,0.709839,0.575317,27.974243,-13.975220,-44.241333,0

0.774048,0.424683,0.788940,16.621704,-38.511353,-1.821899,0

0.445190,0.402588,0.672974,22.542114,31.862183,14.779663,0

0.281982,0.293579,0.308838,1.423950,7.203979,17.526245,0

0.264160,0.279053,0.377319,22.725220,0.978394,11.239624,0

0.330566,0.190674,0.437744,21.748657,9.157104,6.356812,0

0.451416,0.597656,0.578735,-25.797729,-1.890259,-16.897583,0

0.588867,1.019287,1.216675,-9.989624,-41.746216,-46.438599,0

0.593506,1.947388,2.345093,-14.811401,-40.037231,-66.702271,0

1.034058,2.355713,3.040283,-95.133667,-21.177368,-147.512817,0

0.783936,1.521973,2.681152,-196.757202,53.102417,-110.708618,1

0.611206,0.790283,1.919922,-230.204468,131.166382,-103.811646,1

1.613647,0.206177,1.318481,-218.912964,273.805542,-7.681274,1

1.931274,0.081665,1.069336,-141.581421,281.068726,54.879761,1

2.218140,0.021118,1.179443,-76.823120,350.892944,100.289917,1

1.723389,0.123291,0.803955,-34.403687,360.658569,36.691284,1

1.569336,0.257812,0.981689,-35.075073,336.061401,-7.681274,1

1.523071,0.301636,1.372681,-28.849487,297.120972,-80.679321,1

0.747437,0.735962,-1.183838,-38.554077,360.048218,-79.702759,1

0.482422,-0.064941,-3.997559,-58.634644,145.387573,-103.750610,1

0.737061,-0.200317,-3.997559,25.899048,-75.803833,-6.094360,1

0.788208,0.587524,-2.214722,40.486450,-244.443970,72.091675,1

1.416992,0.890137,0.811035,70.393677,-299.924927,84.848022,1

1.543579,0.616821,1.149902,130.757446,-250.608521,49.203491,1

1.499756,0.357910,0.960083,39.631958,-269.346313,46.578979,1

1.697998,0.327515,1.315308,152.913208,-303.892212,8.248901,1

1.427124,0.360840,1.302490,59.041138,-325.498657,5.441284,1

1.373291,0.017822,1.164551,61.055298,-279.722290,-24.465942,1

1.164673,-0.339355,1.888916,85.408325,-272.092896,-9.695435,1

1.229004,0.493774,3.051025,167.500610,-196.531372,67.758179,1

0.986084,1.678589,3.817749,134.785767,-154.539185,161.996460,0

0.431030,1.887695,3.302490,200.947876,-76.902466,100.106812,0

0.460083,1.474121,2.718384,97.432251,71.718140,81.918335,0

0.238770,0.272217,0.666626,-40.263062,110.597534,22.103882,0

0.196045,-0.010376,0.427734,17.232056,116.273804,39.254761,0

0.082153,0.372192,0.373657,-58.695679,103.761597,42.489624,0

0.754028,0.122192,0.327637,-49.418335,79.774780,-27.761841,0

0.732910,0.347778,0.441284,-54.850464,44.923706,26.254272,0

0.866699,0.429077,0.539185,-7.120972,0.490112,-11.099243,0

0.624878,0.228638,0.781616,43.843384,-37.046509,1.535034,0

0.341431,0.146240,0.588501,31.209106,-13.120728,39.193726,0

0.188843,0.390381,0.531494,31.758423,-22.520142,56.100464,0

0.483398,0.526611,0.790527,52.205200,-54.624634,-4.385376,0

0.475464,0.596191,1.032959,74.605103,-58.347778,3.671265,0

0.434204,0.494751,1.015869,48.115845,-57.432251,-4.080200,0

0.189819,0.576294,0.923218,31.026001,-28.806763,21.127319,0

-0.174316,0.649902,0.825195,-21.281128,-17.576294,-35.330200,0

-0.373413,0.721069,0.825684,-94.950562,-15.379028,-67.434692,0

-0.189209,1.385132,2.190308,-46.976929,-6.589966,-95.999146,1

1.028198,1.899170,3.999512,-90.311890,115.785522,-144.033813,1

1.736206,1.885254,3.504150,-140.971069,248.781128,-115.286255,1

0.968506,0.455811,2.289429,-106.791382,254.213257,-76.895142,1

0.911743,0.081055,1.111206,-163.309937,279.359741,-32.644653,1

1.225464,-0.142822,0.712036,-63.517456,320.314331,-2.127075,1

1.177856,-0.015991,0.834961,-102.274780,254.152222,13.558960,1

1.226074,-0.026978,0.965332,-51.676636,291.566772,9.652710,1

0.991943,0.231567,0.752930,-67.301636,244.203491,-3.836060,1

0.781982,0.396729,0.452271,-37.150269,243.837280,-21.902466,1

0.400269,0.959595,-0.747925,-21.281128,185.792847,-98.928833,1

0.248291,0.539673,-3.373535,-109.782104,89.723511,-83.609009,1

-0.180176,0.302124,-3.997559,42.439575,-47.666626,-27.639771,1

-0.122559,0.936157,-2.747314,75.032349,-169.004517,57.992554,1

0.772949,0.940063,-0.477173,89.009399,-238.523560,38.766479,1

1.440918,0.604492,1.497192,128.804321,-202.695923,44.564819,1

1.240356,0.174438,1.410156,39.937134,-237.119751,33.944702,1

1.321655,-0.025757,1.182983,72.529907,-269.712524,-30.508423,1

1.407227,-0.155273,1.076904,51.045532,-315.366821,-60.659790,1

1.269897,-0.100464,1.212036,155.720825,-323.545532,-81.594849,1

0.845215,-0.311646,1.686890,133.870239,-303.220825,-14.883423,1

0.957031,0.042114,2.261841,231.343384,-252.195435,39.437866,1

0.540894,1.688599,3.710205,208.394165,-132.505493,128.976440,0

0.773926,2.326294,3.019043,196.492310,-47.361450,91.928101,0

0.525024,1.727417,3.045776,107.319946,14.406128,99.191284,0

0.143799,0.917114,0.587524,32.124634,188.417358,66.720581,0

0.170898,0.099365,0.437500,-15.299683,56.520386,18.075562,0

0.046387,0.197266,0.457642,6.367798,137.453003,67.941284,0

0.320068,0.348022,0.201538,-82.499390,90.150757,-11.770630,0

0.792847,0.348145,0.430786,-45.939331,41.994019,-14.578247,0

0.976929,0.710938,0.744141,6.123657,-22.337036,-23.245239,0

0.491333,0.234985,0.898315,27.852173,-44.370728,-10.549927,0

0.188599,0.248047,0.321655,-33.182983,22.035522,28.451538,0

0.330566,0.393555,0.345337,31.514282,-34.666138,3.121948,0

0.622559,0.563477,0.738281,77.962036,-53.464966,-2.920532,0

0.496948,0.625610,0.970215,99.751587,-53.770142,3.976440,0

0.307617,0.387207,0.935669,63.191528,-43.577271,17.831421,0

-0.037354,0.538940,0.607788,-18.717651,3.786011,8.615112,0

-0.219360,0.769653,0.550781,-48.807983,-8.848267,-12.625122,0

-0.056885,1.303101,1.189697,-42.338257,-17.637329,-65.847778,1

-0.059692,2.392090,2.987427,-61.869507,-10.313110,-131.338501,1

0.729736,2.151367,3.321045,-123.209839,82.582397,-161.428833,1

0.725708,1.286865,2.529175,-140.238647,137.575073,-150.747681,1

0.493164,0.503662,1.686279,-175.028687,195.680542,-119.131470,1

1.260010,0.140137,1.277222,-165.446167,246.217651,-71.951294,1

1.617554,-0.058716,1.198486,-121.867065,270.082397,16.427612,1

1.541626,0.158081,1.479736,-59.122925,311.769409,19.052124,1

1.513062,0.587524,1.309204,-116.679077,312.990112,5.319214,1

1.230957,0.434692,0.828735,-102.946167,267.457886,-27.029419,1

0.544189,0.685791,-0.539307,-84.879761,227.846069,-67.251587,1

0.081177,0.410645,-3.453979,-83.903198,204.896851,-58.950806,1

-0.326294,0.226318,-3.997559,4.353638,-41.685181,7.394409,1

0.196045,0.504395,-2.312500,78.389282,-149.046021,41.329956,1

0.989014,0.666870,0.275146,15.462036,-265.928345,60.006714,1

1.062988,0.481934,0.685913,84.553833,-164.854126,54.269409,1

1.133057,0.216797,0.718628,68.440552,-213.865356,38.156128,1

1.117798,0.365723,1.168823,71.248169,-264.585571,-5.911255,1

1.065186,0.125000,1.010986,52.693481,-265.256958,-54.373169,1

1.162476,-0.097046,0.933472,87.849731,-287.290649,-88.613892,1

0.786987,-0.328125,1.301514,128.377075,-275.877075,-90.444946,1

0.434570,0.237671,2.431885,135.029907,-241.514282,-15.493774,1

0.837769,0.051758,3.737915,172.749634,-162.046509,25.399780,0

0.932129,1.847046,3.117920,164.754028,-135.313110,121.163940,0

0.796265,1.051636,2.437500,148.945923,-29.783325,72.702026,0

0.273560,1.342896,2.079590,64.534302,5.006714,80.209351,0

0.047974,0.722412,1.032593,-58.878784,67.140503,31.869507,0

-0.046265,0.499512,0.356567,-41.361694,56.459351,-1.638794,0

0.175659,0.249023,0.379639,-73.954468,47.670288,-5.850220,0

0.472168,0.350220,0.232666,-60.404663,68.056030,2.816772,0

0.958130,0.478760,0.511353,5.025024,59.328003,26.071167,0

0.943359,0.651245,0.492798,31.880493,20.997925,24.362183,0

0.448608,0.537109,0.863281,56.355591,-20.200806,21.310425,0

0.369385,0.073608,0.511597,24.251099,-16.294556,-7.315063,0

0.237671,0.093750,0.502563,40.120239,-20.994263,40.658569,0

0.096313,0.263672,0.497925,28.889771,17.091675,49.569702,0

0.016602,0.435425,0.527954,-16.154175,-14.036255,4.464722,0

0.130737,0.765991,0.905029,-4.679565,-13.731079,-20.559692,0

0.224731,1.654907,2.120972,27.302856,-30.881958,-46.743774,1

0.749512,1.636841,3.407349,-90.372925,-7.261353,-131.338501,1

0.590820,1.337891,3.125854,-97.636108,117.860718,-45.706177,1

0.462891,0.582886,2.314331,-164.164429,145.631714,-59.072876,1

0.609985,0.199585,1.629761,-131.144409,252.626343,16.183472,1

1.214844,0.018677,1.178101,-122.172241,273.134155,18.930054,1

1.522705,-0.087891,0.901733,-43.192749,339.723511,70.687866,1

1.362061,-0.071167,0.901123,-47.648315,296.937866,31.320190,1

1.251465,-0.028076,0.973633,-35.563354,249.696655,15.267944,1

0.750610,0.194458,0.508301,-47.770386,193.788452,-21.414185,1

0.373779,0.215942,-0.101074,-43.986206,208.742065,-19.949341,1

-0.387573,0.474121,-2.459106,-104.594116,189.699097,23.263550,1

-0.903564,1.154175,-3.949829,-11.820679,46.693726,45.968628,1

-0.292358,1.275146,-2.446411,45.552368,-88.132935,19.357300,1

0.737671,0.556030,-0.739624,68.867798,-167.417603,-36.489868,1

1.295776,0.509766,0.307983,89.619751,-174.863892,-2.615356,1

1.823975,0.261719,0.903076,89.375610,-219.053345,-3.530884,1

1.903442,0.094238,1.005371,12.654419,-281.187134,15.756226,1

1.841309,-0.512329,1.579834,84.675903,-269.956665,-1.943970,1

1.228149,-0.416260,1.343872,-37.943726,-337.156372,-22.573853,1

0.862061,-0.251831,2.150757,125.020142,-352.842407,20.333862,1

0.124390,0.365967,2.827759,36.213989,-315.794067,-33.255005,1

0.510742,1.195557,3.999512,171.834106,-145.567017,1.290894,1

-0.085449,2.089478,3.407715,165.181274,-44.309692,30.282593,0

0.751831,1.265015,2.531738,47.993774,-65.977173,2.633667,0

0.558105,0.582031,1.425049,-28.178101,48.646851,4.647827,0

0.140747,0.329590,0.866455,-48.319702,68.117065,21.798706,0

-0.012085,0.203003,0.315430,-62.968140,67.994995,-4.629517,0

0.224365,-0.053101,0.214478,-35.502319,76.967163,12.033081,0

0.247559,0.140015,0.224976,-37.943726,66.774292,22.958374,0

0.654663,0.098755,0.279053,-9.989624,63.478394,37.240601,0

0.785645,0.569946,0.477905,32.551880,27.284546,66.293335,0

0.884033,0.876343,0.676025,42.134399,-19.163208,18.441772,0

0.768066,0.479004,0.972046,41.890259,-103.330688,-14.700317,0

0.575073,0.104736,0.832397,15.401001,-73.850708,27.108765,0

0.018066,0.349487,0.783081,26.570435,-11.594849,46.640015,0

0.006836,0.267822,0.631470,-21.464233,-31.431274,27.780151,0

-0.108032,0.464966,0.957642,-6.632690,34.974976,33.883667,0

0.096680,0.533691,1.283936,-46.122437,69.826050,20.700073,1

-0.170898,1.610474,3.285522,-25.675659,91.554565,17.770386,1

0.671875,1.086670,3.999512,-66.630249,215.822144,-76.773071,1

0.485718,0.683472,3.265625,-75.419312,319.765015,53.964233,1

0.725952,-0.282104,1.115967,-129.862671,331.483765,12.033081,1

0.824951,-0.082642,0.552734,16.621704,381.837769,121.163940,1

0.122559,-0.019165,-0.067505,3.132935,316.896362,17.037964,1

-0.256470,-0.318604,-0.403198,-27.018433,184.022827,-23.367310,1

0.064209,0.119873,-0.653931,25.776978,37.599487,-61.148071,1

0.996216,0.127319,0.154785,122.029419,-57.493286,-83.059692,1

0.534668,0.819336,1.348022,90.474243,-81.724243,-94.717407,1

-0.712158,-0.700684,-0.828003,-182.413940,49.074097,-47.048950,1

0.303345,-0.431030,-0.787964,0.203247,130.800171,94.125366,1

0.631958,0.970215,-0.384521,-101.481323,52.736206,221.383667,1

-0.445190,0.373535,-0.016724,-86.161499,-43.088989,159.188843,1

-0.489502,-0.039307,0.580078,-109.965210,-168.088989,69.894409,1

-0.609497,-0.151245,0.696777,-82.438354,-112.608032,38.095093,1

-0.236206,-0.224731,-0.234253,56.660767,-33.872681,52.560425,1

-0.298828,0.293457,-0.303223,83.577271,-173.338013,122.811890,1

-0.213989,0.514160,0.451172,25.960083,-165.159302,102.059937,1

-0.661499,1.573975,0.473022,18.330688,-1.035767,176.461792,1

-0.111816,3.997559,1.725342,-121.867065,-100.584106,148.019409,0

-0.867676,3.990112,1.658081,-5.289917,-118.040161,117.440796,0

0.546265,0.366211,0.578613,-15.787964,-48.338013,-74.514771,0

-0.328003,0.885376,0.338379,-11.088257,29.786987,74.655151,0

-0.117676,0.612549,0.378418,7.405396,40.223999,-48.635864,0

-0.025513,0.342529,0.304077,-8.646851,70.192261,-17.080688,0

0.109497,0.335205,0.227051,-2.421265,78.920288,-27.517700,0

0.312012,0.524536,0.238525,10.335083,61.281128,13.619995,0

0.331665,1.055786,0.579712,21.809692,-23.374634,42.306519,0

0.047974,1.347534,0.846069,-0.468140,-70.310669,53.536987,0

-0.050415,0.989624,0.744141,-22.807007,-75.620728,7.699585,0

-0.027222,0.755127,0.437256,-40.202026,-42.234497,-15.676880,0

-0.101318,0.438965,0.180298,-44.108276,-30.332642,-33.010864,0

-0.196167,0.519897,0.296997,-32.206421,-35.520630,-61.941528,0

-0.044067,0.441895,0.493164,-50.883179,-11.961060,-70.303345,0

-0.289551,1.044678,0.372559,-108.439331,-19.834595,-81.655884,0

-0.133057,1.820190,1.505371,-88.236694,-190.000610,-154.653931,1

-0.326660,2.634888,3.379639,-145.914917,-107.969360,-226.309204,1

-0.281494,1.635132,3.659302,-159.403687,22.462769,-141.714478,1

-0.373901,0.681030,1.332642,-152.079468,169.496460,-48.818970,1

-0.047485,0.241455,0.766479,-58.451538,180.604858,-40.640259,1

0.280518,0.085327,0.541992,-33.793335,281.068726,10.079956,1

0.632935,-1.017090,0.694580,-13.834839,267.396851,-31.546021,1

0.743530,-1.098389,1.355469,20.894165,257.387085,35.165405,1

0.710938,-0.776855,0.521973,74.666138,201.539917,27.474976,1

0.447510,-0.084351,0.350220,58.430786,131.410522,14.657593,1

0.017578,0.701782,-0.098877,79.426880,144.777222,-57.974243,1

-0.953369,0.595093,-3.386475,-16.581421,53.895874,-56.692505,1

-0.691162,0.587158,-2.610718,11.067505,-73.789673,-15.188599,1

0.284180,0.513428,-1.504883,97.005005,-68.418579,66.110229,1

0.974243,0.331055,0.289795,24.495239,-106.687622,114.999390,1

1.106201,-0.156616,1.343750,4.231567,-125.059204,76.486206,1

0.668579,-0.486206,1.368652,-60.465698,-186.094360,75.631714,1

0.382568,-0.573853,0.965332,-92.142944,-239.988403,15.206909,1

0.202881,-0.389526,0.906250,-43.742065,-230.650024,-3.836060,1

-0.024292,-0.255493,1.147827,-38.981323,-353.574829,-105.947876,1

-0.612915,-0.552979,1.294067,52.022095,-203.306274,-51.748657,1

0.304565,1.063110,2.816406,99.263306,-311.277466,75.936890,0

0.181641,2.805664,2.920166,233.418579,-3.477173,122.628784,0

0.919434,2.768433,3.882080,198.201294,-300.352173,30.892944,0

-0.090698,0.761719,2.046997,-32.023315,85.390015,36.752319,0

-0.145142,0.328003,0.532227,-70.902710,82.521362,26.437378,0

-0.183472,0.090210,-0.302490,-78.898315,66.286011,37.545776,0

0.175415,0.249146,0.146606,35.176392,-3.294067,-10.671997,0

0.386597,0.739990,0.559570,-10.844116,-21.421509,-60.964966,0

1.066284,0.462036,0.703979,-33.854370,-120.420532,-131.704712,0

0.533813,0.510376,0.941406,28.706665,-121.213989,-23.916626,0

-0.126831,0.531738,0.879883,-7.304077,-77.879028,-36.489868,0

0.027100,0.848389,1.846558,-48.136597,-84.959106,-85.256958,0

0.758301,0.682007,2.521362,-108.927612,19.594116,-91.238403,0

1.379883,1.044312,3.138794,-71.329956,160.768433,-29.714966,0

2.141724,1.176392,2.492432,-156.229858,442.018433,-2.127075,0

2.291626,0.877441,1.898560,-24.882202,616.517944,-91.055298,0

2.137817,0.979858,0.615723,-89.823608,620.241089,-166.250610,0

1.703613,0.290527,-0.218628,75.642700,563.051147,-239.370728,0

2.067505,-0.835693,-1.526855,-16.886597,315.919800,-276.602173,0

1.275269,-0.995361,-1.567505,31.636353,74.159546,31.930542,0

0.533081,-0.040649,-0.790405,52.937622,-26.365356,99.862671,0

1.271851,-0.132935,-0.717896,23.457642,-279.478149,142.770386,0

2.142456,0.316772,-0.293457,6.123657,-544.248657,227.426147,0

2.879639,1.690918,0.386230,152.302856,-753.721313,255.136108,0

3.510498,1.160767,1.883545,81.013794,-843.809204,83.566284,0

3.994141,1.415039,2.183960,183.919067,-487.608032,24.850464,0

1.539185,2.013184,3.971680,179.585571,-153.501587,13.070679,0

1.213745,-0.121460,3.658203,21.565552,-88.377075,-15.493774,0

0.862915,0.931885,3.479980,-125.285034,109.743042,20.516968,0

2.323853,0.637329,2.659668,-177.958374,252.260132,10.263062,0

2.927490,0.961426,1.978882,-181.132202,424.318237,91.500854,0

2.942627,0.950439,1.711304,-100.932007,596.742554,82.589722,0

2.486694,0.931152,0.463623,-95.744019,730.714722,-29.531860,0
